Sentence #,Word,POS
1289,an,DT
1289,employee,NN
1289,to,TO
1289,perform,VB
1289,the,DT
1289,duty,NN
1289,of,IN
1289,higher,JJ
1289,level,NN
1289,position,NN
1289,in,IN
1289,class,NN
1289,for,IN
1289,which,WDT
1289,the,DT
1289,duty,NN
1289,and,CC
1289,responsibility,NN
1289,of,IN
1289,the,DT
1289,current,JJ
1289,class,NN
1289,would,MD
1289,provide,VB
1289,qualifying,VB
1289,experience,NN
1289,for,IN
1289,the,DT
1289,higher,JJ
1289,level,NN
1289,class*,NN
1289,due,JJ
1289,to,TO
1289,the,DT
1289,temporary,JJ
1289,absence,NN
1289,of,IN
1289,the,DT
1289,higher,JJ
1289,level,NN
1289,incumbent,NN
1289,such,JJ
1289,employee,NN
1289,shall,MD
1289,become,VB
1289,eligible,JJ
1289,for,IN
1289,additional,JJ
1289,compensation,NN
1289,upon,IN
1289,completion,NN
1289,of,IN
1289,qualifying,VB
1289,period,NN
1289,of,IN
1289,ten,CD
1289,10,CD
1289,consecutive,JJ
1289,working,VB
1289,day,NN
1289,in,IN
1289,such,JJ
1289,assignment,NN
1289,at,IN
1289,his/her,PRP$
1289,regular,JJ
1289,rate,NN
1289,of,IN
1289,compensation,NN
1290,management,NN
1290,shall,MD
1290,not,RB
1290,divide,VB
1290,or,CC
1290,alternate,VB
1290,the,DT
1290,assignment,NN
1290,of,IN
1290,higher,JJ
1290,level,NN
1290,duty,NN
1290,during,IN
1290,the,DT
1290,qualifying,JJ
1290,period,NN
1291,such,JJ
1291,additional,JJ
1291,compensation,NN
1291,shall,MD
1291,begin,VB
1291,on,IN
1291,the,DT
1291,11th,CD
1291,consecutive,JJ
1291,working,VB
1291,day,NN
1291,in,IN
1291,such,JJ
1291,assignment,NN
1292,for,IN
1292,employee,NN
1292,assigned,VB
1292,to,TO
1292,modified,VB
1292,work,NN
1292,schedule,NN
1292,such,JJ
1292,29465,CD
1292,or,CC
1292,43565,CD
1292,compensation,NN
1292,shall,MD
1292,begin,VB
1292,on,IN
1292,the,DT
1292,next,JJ
1292,day,NN
1292,following,VB
1292,the,DT
1292,completion,NN
1292,of,IN
1292,eighty,CD
1292,80,CD
1292,consecutive,JJ
1292,hour,NN
1292,of,IN
1292,assignment,NN
1293,approved,VB
2273,length,NN
1293,time,NN
1293,off,RP
1293,taken,VB
1293,during,IN
1293,qualifying,VB
1293,period,NN
1293,shall,MD
1293,extend,VB
1293,the,DT
1293,10-day,CD
1293,or,CC
1293,80,CD
1293,hour,NN
1293,qualifying,VB
1293,period,NN
1293,by,IN
1293,the,DT
2427,less,JJ
1293,of,IN
1293,absence,NN
1294,all,DT
1294,other,JJ
1294,absence,NN
1294,shall,MD
1294,constitute,VB
1294,disqualifying,VB
1294,break,NN
1294,in,IN
1294,the,DT
1294,qualifying,JJ
1294,period,NN
1294,requirement,NN
1294,necessitating,VB
1294,the,DT
1294,initiation,NN
1294,and,CC
1294,completion,NN
1294,of,IN
1294,new,JJ
1294,qualifying,VB
1294,period,NN
1295,each,DT
1295,subsequent,JJ
1295,acting,VB
1295,assignment,NN
1295,following,VB
1295,the,DT
1295,employee's,PRP$
1295,return,NN
1295,to,TO
1295,his/her,PRP$
1295,regular,JJ
1295,assignment,NN
1295,shall,MD
1295,not,RB
1295,require,VB
1295,completion,NN
1295,of,IN
1295,new,JJ
1295,qualifying,VB
1295,period,NN
1296,vacant,NN
1296,higher,JJ
1296,level,NN
1296,position,NN
1296,whenever,WRB
1296,management,NN
1296,assigns,VB
1296,an,DT
1296,employee,NN
1296,on,IN
1296,temporary,JJ
1296,basis,NN
1296,to,TO
1296,perform,VB
1296,the,DT
1296,duty,NN
1296,of,IN
1296,vacant,JJ
1296,higher,JJ
1296,level,NN
1296,position,NN
1296,in,IN
1296,class,NN
1296,for,IN
1296,which,WDT
1296,the,DT
1296,duty,NN
1296,and,CC
1296,responsibility,NN
1296,of,IN
1296,the,DT
1296,current,JJ
1296,class,NN
1296,would,MD
1296,provide,VB
1296,qualifying,VB
1296,experience,NN
1296,for,IN
1296,the,DT
1296,higher,JJ
1296,level,NN
1296,class*,NN
1296,such,JJ
1296,employee,NN
1296,shall,MD
1296,become,VB
1296,eligible,JJ
1296,for,IN
1296,additional,JJ
1296,compensation,NN
1296,on,IN
1296,the,DT
1296,first,JJ
1296,day,NN
1296,of,IN
1296,said,VB
1296,assignment,NN
1296,30,CD
1296,c.,NN
1296,status,NN
1296,review,NN
1296,acting,VB
1296,pay,NN
1296,is,VB
1296,not,RB
1296,intended,VB
1296,compensation,NN
1296,for,IN
1296,long-term,JJ
1296,out-of-class,JJ
1296,assignment,NN
1296,and,CC
1296,effective,JJ
1296,december,NN
1296,13,CD
1296,2015,CD
1296,shall,MD
1296,not,RB
1296,extend,VB
1296,past,IN
1296,one,CD
1296,year,NN
1297,when,WRB
1297,an,DT
1297,employee,NN
1297,has,VB
1297,filled,VB
1297,an,DT
1297,acting,JJ
1297,assignment,NN
1297,for,IN
1297,period,NN
1297,of,IN
1297,three,CD
1297,month,NN
1297,management,NN
1297,will,MD
1297,review,VB
1297,the,DT
1297,status,NN
1297,of,IN
1297,the,DT
1297,vacancy,NN
1297,to,TO
1297,determine,VB
1297,when,WRB
1297,the,DT
1297,vacancy,NN
1297,can,MD
1297,be,VB
1297,filled,VB
1297,through,IN
1297,appropriate,JJ
1297,measure,NN
1298,upon,IN
1298,request,NN
1298,management,NN
1298,will,MD
1298,review,VB
1298,the,DT
1298,acting,JJ
1298,assignment,NN
1298,with,IN
1298,the,DT
1298,employee,NN
1299,at,IN
1299,that,DT
1299,time,NN
1299,the,DT
1299,employee,NN
1299,may,MD
1299,request,VB
1299,to,TO
1299,be,VB
1299,removed,VB
1299,from,IN
1299,the,DT
1299,acting,VB
1299,assignment,NN
1300,at,IN
1300,the,DT
1300,union's,PRP$
1300,request,NN
1300,management,NN
1300,will,MD
1300,provide,VB
1300,list,NN
1300,of,IN
1300,employee,NN
1300,in,IN
1300,acting,VB
1300,position,NN
1300,on,IN
1300,yearly,JJ
1300,basis,NN
1301,the,DT
1301,list,NN
1301,will,MD
1301,include,VB
1301,name,NN
1301,of,IN
1301,employee,NN
1301,date,NN
1301,of,IN
1301,appointment,NN
1301,to,TO
1301,acting,VB
1301,position,NN
1301,department,NN
1301,assigned,VB
1301,class,NN
1301,acting,VB
1301,class,NN
1302,d.,NN
1302,compensation,NN
1302,an,DT
1302,employee,NN
1302,qualifying,VB
1302,for,IN
1302,additional,JJ
1302,compensation,NN
1302,stated,VB
1302,above,IN
1302,shall,MD
1302,receive,VB
1302,salary,NN
1302,at,IN
1302,the,DT
1302,second,JJ
1302,premium,JJ
1302,level,NN
1302,above,IN
1302,the,DT
1302,appropriate,JJ
1302,step,NN
1302,rate,NN
1302,of,IN
1302,the,DT
1302,salary,NN
1302,range,NN
1302,prescribed,VB
1302,for,IN
1302,his/her,PRP$
1302,class,NN
1302,for,IN
1302,each,DT
1302,day,NN
1302,on,IN
1302,duty,NN
1302,present,NN
1302,for,IN
1302,50,CD
1302,%,%
1302,or,CC
1302,more,RB
1302,of,IN
1302,the,DT
1302,work,NN
1302,day,NN
1302,in,IN
1302,an,DT
1302,acting,JJ
1302,assignment,NN
1303,however,RB
1303,the,DT
1303,maximum,JJ
1303,pay,NN
1303,rate,NN
1303,for,IN
1303,such,JJ
1303,duty,NN
1303,shall,MD
1303,be,VB
1303,limited,VB
1303,to,TO
1303,the,DT
1303,top,JJ
1303,step,NN
1303,of,IN
1303,the,DT
1303,salary,NN
1303,range,NN
1303,that,WDT
1303,has,VB
1303,been,VB
1303,established,VB
1303,compensation,NN
1303,for,IN
1303,the,DT
1303,higher,JJ
1303,level,NN
1303,position,NN
1303,to,TO
1303,which,WDT
1303,the,DT
1303,employee,NN
1303,has,VB
1303,been,VB
1303,assigned,VB
1303,non-pensionable,JJ
1303,*management,NN
1303,will,MD
1303,assign,VB
1303,higher,JJ
1303,level,NN
1303,duty,NN
1303,to,TO
1303,an,DT
1303,employee,NN
1303,who,WP
1303,meet,VB
1303,the,DT
1303,criterion,NN
1303,to,TO
1303,the,DT
1303,extent,NN
1303,practicable,NN
1304,article,NN
1304,5.5,CD
1304,out-of-class,JJ
1304,assignments,NN
1304,it,PRP
1304,is,VB
1304,the,DT
1304,intent,NN
1304,of,IN
1304,management,NN
1304,to,TO
1304,avoid,VB
1304,out-of-class,JJ
1304,assignment,NN
1305,however,RB
1305,nothing,NN
1305,herein,RB
1305,shall,MD
1305,limit,VB
1305,management,NN
1305,'s,PRP$
1305,authority,NN
1305,to,TO
1305,temporarily,RB
1305,assign,VB
1305,employee,NN
1305,to,TO
1305,duty,NN
1305,and,CC
1305,responsibility,NN
1305,not,RB
1305,specifically,RB
1305,included,VB
1305,in,IN
1305,the,DT
1305,employee,NN
1305,'s,PRP$
1305,class,NN
1305,specification,NN
1305,whenever,WRB
1305,emergency,NN
1305,or,CC
1305,operational,JJ
1305,necessity,NN
1305,require,VB
1306,if,IN
1306,said,VB
1306,assignment,NN
1306,exceeds,NN
1306,thirty,CD
1306,30,CD
1306,working,VB
1306,day,NN
1306,management,NN
1306,will,MD
1306,initiate,VB
1306,the,DT
1306,necessary,JJ
1306,action,NN
1306,to,TO
1306,fill,VB
1306,the,DT
1306,position,NN
1306,at,IN
1306,the,DT
1306,proper,JJ
1306,level,NN
1306,or,CC
1306,otherwise,RB
1306,prevent,VB
1306,the,DT
1306,occurrence,NN
1306,of,IN
1306,an,DT
1306,out-of-class,JJ
1306,assignment,NN
1307,article,NN
1307,5.6,CD
1307,travel,NN
1307,allowance,NN
1307,notwithstanding,VB
1307,laac,NN
1307,section,NN
1307,4.222,CD
1307,whenever,WRB
1307,an,DT
1307,employee,NN
1307,is,VB
1307,required,VB
1307,to,TO
1307,travel,VB
1307,directly,RB
1307,between,IN
1307,his/her,PRP$
1307,home,NN
1307,and,CC
1307,place,NN
1307,of,IN
1307,temporary,JJ
1307,assignment,NN
1307,provided,VB
1307,in,IN
1307,laac,NN
1307,section,NN
1307,4.221,CD
1307,he/she,PRP
1307,shall,MD
1307,receive,VB
1307,payment,NN
1307,at,IN
1307,the,DT
1307,rate,NN
1307,of,IN
1307,four,CD
1307,dollar,NN
1307,$,$
1307,4,CD
1307,for,IN
1307,each,DT
1307,day,NN
1307,that,IN
1307,such,JJ
1307,travel,NN
1307,occurs,NN
1308,all,DT
1308,other,JJ
1308,provision,NN
1308,of,IN
1308,laac,NN
1308,sections,NN
1308,4.22,CD
1308,4.226,CD
1308,which,WDT
1308,relate,NN
1308,to,TO
1308,payment,NN
1308,for,IN
1308,travel,NN
1308,of,IN
1308,certain,JJ
1308,employee,NN
1308,from,IN
1308,their,PRP$
1308,home,NN
1308,to,TO
1308,temporary,JJ
1308,job,NN
1308,location,NN
1308,remain,VB
1308,unchanged,JJ
1309,non-pensionable,JJ
1309,31,CD
1309,notwithstanding,VB
1309,laac,NN
1309,section,NN
1309,4.222.1,CD
1309,whenever,WRB
1309,an,DT
1309,employee,NN
1309,is,VB
1309,required,VB
1309,to,TO
1309,travel,VB
1309,from,IN
1309,one,CD
1309,job,NN
1309,site,NN
1309,to,TO
1309,another,DT
1309,within,IN
1309,work,NN
1309,day,NN
1309,he/she,PRP
1309,shall,MD
1309,receive,VB
1309,payment,NN
1309,at,IN
1309,the,DT
1309,rate,NN
1309,of,IN
1309,four,CD
1309,dollar,NN
1309,$,$
1309,4,CD
1309,for,IN
1309,each,DT
1309,day,NN
1309,that,IN
1309,such,JJ
1309,travel,NN
1309,occurs,VB
1309,non-pensionable,JJ
1309,c.,NN
1309,where,WRB
1309,an,DT
1309,employee,NN
1309,qualifies,NN
1309,under,IN
1309,both,DT
1309,section,NN
1309,and,CC
1309,above,IN
1309,such,JJ
1309,employee,NN
1309,shall,MD
1309,be,VB
1309,entitled,VB
1309,to,TO
1309,receive,VB
1309,six,CD
1309,dollar,NN
1309,$,$
1309,6,CD
1309,per,IN
1309,day,NN
1310,non-pensionable,JJ
1310,article,NN
1310,5.7,CD
1310,early,JJ
1310,report,NN
1310,pay,VB
1310,regularly,RB
1310,assigned,VB
1310,flsa,NN
1310,non-exempt,JJ
1310,non-salaried,JJ
1310,employee,NN
1310,who,WP
1310,is,VB
1310,required,VB
1310,to,TO
1310,report,VB
1310,earlier,JJ
1310,than,IN
1310,his/her,PRP$
1310,regularly-scheduled,JJ
1310,starting,NN
1310,time,NN
1310,for,IN
1310,the,DT
1310,convenience,NN
1310,of,IN
1310,his/her,PRP$
1310,department,NN
1310,office,NN
1310,or,CC
1310,bureau,NN
1310,said,VB
1310,employee,NN
1310,shall,MD
1310,receive,VB
1310,time,NN
1310,and,CC
1310,one-half,CD
1310,1.5,CD
1310,his/her,PRP$
1310,regular,JJ
1310,hourly,JJ
1310,rate,NN
1310,of,IN
1310,pay,NN
1310,for,IN
1310,each,DT
1310,hour,NN
1310,of,IN
1310,work,NN
1310,performed,VB
1310,prior,JJ
1310,to,TO
1310,his/her,PRP$
1310,regularly-scheduled,JJ
1310,starting,NN
1310,time,NN
1311,such,JJ
1311,compensation,NN
1311,may,MD
1311,be,VB
1311,made,VB
1311,in,IN
1311,either,RB
1311,cash,NN
1311,or,CC
1311,compensatory,JJ
1311,time,NN
1311,off,RP
1311,at,IN
1311,the,DT
1311,discretion,NN
1311,of,IN
1311,management,NN
1312,non-pensionable,JJ
1312,management,NN
1312,maintains,VB
1312,it,PRP
1312,authority,NN
1312,to,TO
1312,retain,VB
1312,employee,NN
1312,who,WP
1312,are,VB
1312,called,VB
1312,in,IN
1312,before,IN
1312,the,DT
1312,start,NN
1312,of,IN
1312,their,PRP$
1312,regular,JJ
1312,starting,NN
1312,time,NN
1312,for,IN
1312,their,PRP$
1312,full,JJ
1312,regularly,RB
1312,scheduled,VB
1312,shift,NN
1313,hours,NN
1313,worked,VB
1313,prior,JJ
1313,to,TO
1313,an,DT
1313,employee's,PRP$
1313,regularly,RB
1313,scheduled,VB
1313,starting,JJ
1313,time,NN
1313,qualify,VB
1313,the,DT
1313,employee,NN
1313,to,TO
1313,receive,VB
1313,early,JJ
1313,report,NN
1313,pay,NN
1314,consistent,JJ
1314,with,IN
1314,any,DT
1314,department,NN
1314,procedure,NN
1314,that,WDT
1314,may,MD
1314,exist,VB
1314,employee,NN
1314,may,MD
1314,or,CC
1314,may,MD
1314,not,RB
1314,be,VB
1314,retained,VB
1314,beyond,IN
1314,eight,CD
1314,hour,NN
1314,subject,NN
1314,to,TO
1314,operational,JJ
1314,need,NN
1315,c.,NN
1315,in,IN
1315,the,DT
1315,event,NN
1315,an,DT
1315,employee,NN
1315,receives,VB
1315,early,JJ
1315,report,NN
1315,pay,NN
1315,and,CC
1315,is,VB
1315,required,VB
1315,to,TO
1315,work,VB
1315,his/her,PRP$
1315,full,JJ
1315,regularly,RB
1315,scheduled,VB
1315,shift,NN
1315,in,IN
1315,addition,NN
1315,to,TO
1315,the,DT
1315,early,JJ
1315,report,NN
1315,pay,VB
1315,hour,NN
1315,the,DT
1315,employee,NN
1315,shall,MD
1315,not,RB
1315,receive,VB
1315,overtime,NN
1315,for,IN
1315,working,VB
1315,his/her,PRP$
1315,full,JJ
1315,regular,JJ
1315,shift,NN
1316,prescheduled,VB
1316,shift,NN
1316,adjustment,NN
1316,with,IN
1316,at,IN
2305,leave,NN
1316,forty-eight,CD
1316,48,CD
1316,hours',PRP$
1316,notice,NN
1316,do,VB
1316,not,RB
1316,qualify,VB
1316,for,IN
1316,early,JJ
1316,report,NN
1316,pay,NN
1317,article,NN
1317,5.8,CD
1317,standby,NN
1317,pay,NN
1317,effective,JJ
1317,december,NN
1317,13,CD
1317,2015,CD
1317,person,NN
1317,employed,VB
1317,in,IN
1317,the,DT
1317,unit,NN
1317,who,WP
1317,are,VB
1317,subject,JJ
1317,to,TO
1317,call,VB
1317,during,IN
1317,the,DT
1317,employee's,PRP$
1317,off-duty,JJ
1317,hour,NN
1317,on,IN
1317,regularly,RB
1317,scheduled,VB
1317,work,NN
1317,day,NN
1317,or,CC
1317,anytime,NN
1317,during,IN
1317,the,DT
1317,employee's,PRP$
1317,regularly,RB
1317,scheduled,VB
1317,off-duty,JJ
1317,day,NN
1317,shall,MD
1317,receive,VB
1317,when,WRB
1317,assigned,VB
1317,to,TO
1317,standby,NN
1317,in,IN
1317,addition,NN
1317,to,TO
1317,any,DT
1317,other,JJ
1317,compensation,NN
1317,provided,VB
1317,for,IN
1317,herein,RB
1317,the,DT
1317,sum,NN
1317,of,IN
1317,two,CD
1317,dollar,NN
1317,and,CC
1317,twenty-five,CD
1317,cent,NN
1317,$,$
1317,2.25,CD
1317,for,IN
1317,each,DT
1317,hour,NN
1317,assigned,VB
1317,to,TO
1317,standby,NN
1317,non-pensionable,JJ
1317,when,WRB
1317,called,VB
1317,and,CC
1317,required,VB
1317,to,TO
1317,report,VB
1317,to,TO
1317,work,VB
1317,the,DT
1317,employee,NN
1317,will,MD
1317,be,VB
1317,compensated,VB
1317,in,IN
1317,accordance,NN
1317,with,IN
1317,article,NN
1317,5.3,CD
1317,call,NN
1317,back,RB
1317,pay,NN
1318,an,DT
1318,employee,NN
1318,will,MD
1318,not,RB
1318,receive,VB
1318,pay,NN
1318,of,IN
1318,$,$
1318,2.25,CD
1318,per,IN
1318,hour,NN
1318,for,IN
1318,any,DT
1318,time,NN
1318,the,DT
1318,employee,NN
1318,is,VB
1318,receiving,VB
1318,call,VB
1318,back,RB
1318,pay,NN
1319,article,NN
1319,5.9,CD
1319,bilingual,JJ
1319,differential,JJ
1319,management,NN
1319,'s,PRP$
1319,present,JJ
1319,practice,NN
1319,with,IN
1319,regard,NN
1319,to,TO
1319,premium,VB
1319,pay,NN
1319,for,IN
1319,employee,NN
1319,required,VB
1319,to,TO
1319,use,VB
1319,language,NN
1319,other,JJ
1319,than,IN
1319,english,NN
1319,will,MD
1319,be,VB
1319,continued,VB
1319,during,IN
1319,the,DT
1319,term,NN
1319,of,IN
1319,this,DT
1319,mou,NN
1319,32,CD
1319,whenever,WRB
1319,an,DT
1319,appointing,VB
1319,authority,NN
1319,determines,VB
1319,that,IN
1319,it,PRP
1319,is,VB
1319,necessary,JJ
1319,or,CC
1319,desirable,JJ
1319,that,IN
1319,position,NN
1319,be,VB
1319,filled,VB
1319,by,IN
1319,person,NN
1319,able,JJ
1319,to,TO
1319,converse,VB
1319,fluently,RB
1319,in,IN
1319,language,NN
1319,other,JJ
1319,than,IN
1319,english,NN
1319,or,CC
1319,write,VB
1319,and,CC
1319,interpret,VB
1319,language,NN
1319,other,JJ
1319,than,IN
1319,english,NN
1319,the,DT
1319,appointing,VB
1319,authority,NN
1319,shall,MD
1319,transmit,VB
1319,to,TO
1319,the,DT
1319,controller,NN
1319,written,VB
1319,statement,NN
1319,approving,VB
1319,payment,NN
1319,of,IN
1319,bilingual,JJ
1319,premium,NN
1319,provided,VB
1319,by,IN
1319,this,DT
1319,article,NN
1319,to,TO
1319,the,DT
1319,person,NN
1319,occupying,VB
1319,such,JJ
1319,position,NN
1319,and,CC
1319,possessing,NN
1319,such,JJ
1319,bilingual,JJ
1319,skill,NN
1320,after,IN
1320,authorizing,VB
1320,payment,NN
1320,of,IN
1320,bilingual,JJ
1320,premium,NN
1320,the,DT
1320,appointing,VB
1320,authority,NN
1320,shall,MD
1320,certify,VB
1320,to,TO
1320,the,DT
1320,controller,NN
1320,the,DT
1320,name,NN
1320,of,IN
1320,an,DT
1320,employee,NN
1320,eligible,JJ
1320,for,IN
1320,bilingual,JJ
1320,premium,NN
1320,and,CC
1320,the,DT
1320,personnel,NN
1320,department,NN
1320,shall,MD
1320,certify,VB
1320,to,TO
1320,the,DT
1320,controller,NN
1320,that,IN
1320,the,DT
1320,employee,NN
1320,has,VB
1320,qualified,VB
1320,under,IN
1320,it,PRP
1320,standard,NN
1320,of,IN
1320,fluency,NN
1320,and,CC
1320,proficiency,NN
1320,for,IN
1320,said,VB
1320,language,NN
1321,c.,NN
1321,persons,NN
1321,certified,VB
1321,being,VB
1321,qualified,VB
1321,by,IN
1321,the,DT
1321,personnel,NN
1321,department,NN
1321,shall,MD
1321,receive,VB
1321,bilingual,JJ
1321,premium,NN
1321,of,IN
1321,one,CD
1321,premium,JJ
1321,level,NN
1321,rate,NN
1321,2.75,CD
1321,%,%
1321,for,IN
1321,duty,NN
1321,requiring,VB
1321,that,IN
1321,they,PRP
1321,converse,VB
1321,fluently,RB
1321,in,IN
1321,language,NN
1321,other,JJ
1321,than,IN
1321,english,NN
1321,or,CC
1321,of,IN
1321,two,CD
1321,premium,JJ
1321,level,NN
1321,rate,NN
1321,5.5,CD
1321,%,%
1321,for,IN
1321,duty,NN
1321,requiring,VB
1321,that,IN
1321,they,PRP
1321,interpret,VB
1321,language,NN
1321,other,JJ
1321,than,IN
1321,english,NN
1321,in,IN
1321,addition,NN
1321,to,TO
1321,conversing,VB
1321,fluently,RB
1321,in,IN
1321,that,DT
1321,other,JJ
1321,language,NN
1321,pensionable,JJ
1321,when,WRB
1321,regularly,RB
1321,assigned,VB
1321,non-pensionable,JJ
1321,when,WRB
1321,assigned,VB
1321,on,IN
1321,daily,JJ
1321,basis,NN
1321,d.,NN
1321,compensation,NN
1321,provided,VB
1321,for,IN
1321,in,IN
1321,this,DT
1321,article,NN
1321,shall,MD
1321,be,VB
1321,retroactive,JJ
1321,to,TO
1321,the,DT
1321,employee,NN
1321,'s,PRP$
1321,first,JJ
1321,day,NN
1321,in,IN
1321,bilingual,JJ
1321,position,NN
1322,article,NN
1322,5.1,CD
1322,salaries,VB
1322,the,DT
1322,party,NN
1322,to,TO
1322,this,DT
1322,mou,NN
1322,jointly,RB
1322,recommend,VB
1322,to,TO
1322,the,DT
1322,city,NN
1322,council,NN
1322,approval,NN
1322,of,IN
1322,the,DT
1322,salary,NN
1322,set,NN
1322,forth,NN
1322,in,IN
1322,the,DT
1322,attached,JJ
1322,salary,NN
1322,appendices,NN
1323,these,DT
1323,appendix,NN
1323,shall,MD
1323,incorporate,VB
1323,the,DT
1323,agreement,NN
1323,of,IN
1323,the,DT
1323,party,NN
1323,that,WDT
1323,effective,JJ
1323,december,NN
1323,13,CD
1323,2015,CD
1323,employee,NN
1323,will,MD
1323,be,VB
1323,subject,JJ
1323,to,TO
1323,new,JJ
1323,salary,NN
1323,step,NN
1323,structure,NN
1323,and,CC
1323,that,IN
1323,effective,JJ
1323,june,NN
1323,25,CD
1323,2017,CD
1323,employee,NN
1323,covered,VB
1323,by,IN
1323,this,DT
1323,mou,NN
1323,shall,MD
1323,receive,VB
1323,two,CD
1323,percent,NN
1323,%,%
1323,salary,NN
1323,increase,NN
1324,salary,NN
1324,steps,NN
1324,effective,JJ
1324,december,NN
1324,13,CD
1324,2015,CD
1324,notwithstanding,VB
1324,laac,NN
1324,section,NN
1324,4.92,CD
1324,new,JJ
1324,12-step,CD
1324,salary,NN
1324,structure,NN
1324,will,MD
1324,be,VB
1324,established,VB
1324,follows,VB
1324,three,CD
1324,additional,JJ
1324,salary,NN
1324,step,NN
1324,will,MD
1324,be,VB
1324,added,VB
1324,to,TO
1324,the,DT
1324,lower,JJ
1324,end,NN
1324,of,IN
1324,each,DT
1324,salary,NN
1324,range,NN
1324,steps,NN
1324,and,CC
1324,these,DT
1324,new,JJ
1324,step,NN
1324,shall,MD
1324,be,VB
1324,separated,VB
1324,by,IN
1324,one,CD
1324,premium,NN
1324,level,NN
1325,employees,NN
1325,hired,VB
1325,into,IN
1325,trainee-level,NN
1325,position,NN
1325,shall,MD
1325,be,VB
1325,hired,VB
1325,at,IN
1325,step,NN
1325,and,CC
1325,shall,MD
1325,remain,VB
1325,on,IN
1325,step,NN
1325,for,IN
1325,the,DT
1325,duration,NN
1325,of,IN
1325,twelve,CD
1325,12,CD
