,Sentence #,Word,POS
66269,1588.0,flsa,JJ
66270,1588.0,non-exempt,JJ
66271,1588.0,non-salaried,JJ
66272,1588.0,employee,NN
66273,1588.0,who,WP
66274,1588.0,is,VBZ
66275,1588.0,required,VBN
66276,1588.0,to,TO
66277,1588.0,report,VB
66278,1588.0,earlier,JJR
66279,1588.0,than,IN
66280,1588.0,his/her,JJR
66281,1588.0,regularly-scheduled,JJ
66282,1588.0,starting,NN
66283,1588.0,time,NN
66284,1588.0,for,IN
66285,1588.0,the,DT
66286,1588.0,convenience,NN
66287,1588.0,of,IN
66288,1588.0,his/her,NN
66289,1588.0,department,NN
66290,1588.0,office,NN
66291,1588.0,or,CC
66292,1588.0,bureau,NN
66293,1588.0,shall,MD
66294,1588.0,receive,VB
66295,1588.0,time,NN
66296,1588.0,and,CC
66297,1588.0,one-half,JJ
66298,1588.0,his/her,NN
66299,1588.0,regular,JJ
66300,1588.0,hourly,JJ
66301,1588.0,rate,NN
66302,1588.0,of,IN
66303,1588.0,pay,NN
66304,1588.0,for,IN
66305,1588.0,each,DT
66306,1588.0,hour,NN
66307,1588.0,of,IN
66308,1588.0,work,NN
66309,1588.0,performed,VBN
66310,1588.0,prior,RB
66311,1588.0,to,TO
66312,1588.0,his/her,VB
66313,1588.0,regularly,RB
66314,1588.0,scheduled,VBN
66315,1588.0,starting,JJ
66316,1588.0,time,NN
66317,1589.0,such,JJ
66318,1589.0,compensation,NN
66319,1589.0,may,MD
66320,1589.0,be,VB
66321,1589.0,made,VBN
66322,1589.0,in,IN
66323,1589.0,either,DT
66324,1589.0,cash,NN
66325,1589.0,or,CC
66326,1589.0,compensatory,JJ
66327,1589.0,time,NN
66328,1589.0,off,RP
66329,1589.0,at,IN
66330,1589.0,the,DT
66331,1589.0,discretion,NN
66332,1589.0,of,IN
66333,1589.0,management,NN
66334,1590.0,management,NN
66335,1590.0,maintains,VBZ
66336,1590.0,it,PRP
66337,1590.0,authority,NN
66338,1590.0,to,TO
66339,1590.0,retain,VB
66340,1590.0,employee,NN
66341,1590.0,who,WP
66342,1590.0,are,VBP
66343,1590.0,called,VBN
66344,1590.0,in,IN
66345,1590.0,before,IN
66346,1590.0,the,DT
66347,1590.0,start,NN
66348,1590.0,of,IN
66349,1590.0,their,PRP$
66350,1590.0,regular,JJ
66351,1590.0,starting,NN
66352,1590.0,time,NN
66353,1590.0,for,IN
66354,1590.0,their,PRP$
66355,1590.0,full,JJ
66356,1590.0,regularly,RB
66357,1590.0,scheduled,VBN
66358,1590.0,shift,NN
66359,1591.0,hours,NNS
66360,1591.0,worked,VBD
66361,1591.0,prior,RB
66362,1591.0,to,TO
66363,1591.0,an,DT
66364,1591.0,employee™s,JJ
66365,1591.0,regularly,RB
66366,1591.0,scheduled,VBN
66367,1591.0,starting,JJ
66368,1591.0,time,NN
66369,1591.0,qualify,VB
66370,1591.0,the,DT
66371,1591.0,employee,NN
66372,1591.0,to,TO
66373,1591.0,receive,VB
66374,1591.0,early,JJ
66375,1591.0,report,NN
66376,1591.0,pay,NN
66377,1592.0,consistent,JJ
66378,1592.0,with,IN
66379,1592.0,any,DT
66380,1592.0,department,NN
66381,1592.0,procedure,NN
66382,1592.0,that,WDT
66383,1592.0,may,MD
66384,1592.0,exist,VB
66385,1592.0,employee,NN
66386,1592.0,may,MD
66387,1592.0,or,CC
66388,1592.0,may,MD
66389,1592.0,not,RB
66390,1592.0,be,VB
66391,1592.0,retained,VBN
66392,1592.0,beyond,IN
66393,1592.0,eight,CD
66394,1592.0,hour,NN
66395,1592.0,subject,NN
66396,1592.0,to,TO
66397,1592.0,operational,JJ
66398,1592.0,need,NN
66399,1593.0,in,IN
66400,1593.0,the,DT
66401,1593.0,event,NN
66402,1593.0,an,DT
66403,1593.0,employee,NN
66404,1593.0,receives,VBZ
66405,1593.0,early,JJ
66406,1593.0,report,NN
66407,1593.0,pay,NN
66408,1593.0,and,CC
66409,1593.0,is,VBZ
66410,1593.0,required,VBN
66411,1593.0,to,TO
66412,1593.0,work,VB
66413,1593.0,his/her,RB
66414,1593.0,full,JJ
66415,1593.0,regularly,RB
66416,1593.0,scheduled,VBN
66417,1593.0,shift,NN
66418,1593.0,in,IN
66419,1593.0,addition,NN
66420,1593.0,to,TO
66421,1593.0,the,DT
66422,1593.0,early,JJ
66423,1593.0,report,NN
66424,1593.0,pay,VB
66425,1593.0,hour,NN
66426,1593.0,the,DT
66427,1593.0,employee,NN
66428,1593.0,shall,MD
66429,1593.0,not,RB
66430,1593.0,receive,VB
66431,1593.0,overtime,NN
66432,1593.0,for,IN
66433,1593.0,working,VBG
66434,1593.0,his/her,PRP$
66435,1593.0,full,JJ
66436,1593.0,regular,JJ
66437,1593.0,shift,NN
66438,1594.0,prescheduled,VBN
66439,1594.0,shift,NN
66440,1594.0,33,CD
66441,1594.0,adjustment,NN
66442,1594.0,with,IN
66443,1594.0,at,IN
66444,1594.0,least,JJS
66445,1594.0,forty-eight,JJ
66446,1594.0,48,CD
66447,1594.0,hour,NN
66448,1594.0,notice,NN
66449,1594.0,do,VBP
66450,1594.0,not,RB
66451,1594.0,qualify,VB
66452,1594.0,for,IN
66453,1594.0,early,JJ
66454,1594.0,report,NN
66455,1594.0,pay,NN
66456,1595.0,article,NN
66457,1595.0,5.8,CD
66458,1595.0,on,IN
66459,1595.0,call/stand-by,JJ
66460,1595.0,compensation,NN
66461,1595.0,any,DT
66462,1595.0,flsa,JJ
66463,1595.0,non-exempt,JJ
66464,1595.0,bargaining,NN
66465,1595.0,unit,NN
66466,1595.0,employee,NN
66467,1595.0,when,WRB
66468,1595.0,required,VBN
66469,1595.0,by,IN
66470,1595.0,management,NN
66471,1595.0,to,TO
66472,1595.0,be,VB
66473,1595.0,on,IN
66474,1595.0,standby,JJ
66475,1595.0,shall,MD
66476,1595.0,receive,VB
66477,1595.0,in,IN
66478,1595.0,addition,NN
66479,1595.0,to,TO
66480,1595.0,any,DT
66481,1595.0,other,JJ
66482,1595.0,compensation,NN
66483,1595.0,provided,VBN
66484,1595.0,for,IN
66485,1595.0,herein,PDT
66486,1595.0,the,DT
66487,1595.0,following,JJ
66488,1595.0,compensation,NN
66489,1595.0,for,IN
66490,1595.0,employee,NN
66491,1595.0,required,VBN
66492,1595.0,to,TO
66493,1595.0,stand,VB
66494,1595.0,by,IN
66495,1595.0,during,IN
66496,1595.0,the,DT
66497,1595.0,off-duty,JJ
66498,1595.0,hour,NN
66499,1595.0,of,IN
66500,1595.0,regularly,RB
66501,1595.0,assigned,VBN
66502,1595.0,work,NN
66503,1595.0,day,NN
66504,1595.0,shall,MD
66505,1595.0,be,VB
66506,1595.0,an,DT
66507,1595.0,amount,NN
66508,1595.0,equivalent,NN
66509,1595.0,to,TO
66510,1595.0,0.57,CD
66511,1595.0,percent,NN
66512,1595.0,of,IN
66513,1595.0,the,DT
66514,1595.0,monthly,JJ
66515,1595.0,rate,NN
66516,1595.0,of,IN
66517,1595.0,the,DT
66518,1595.0,employee™s,JJ
66519,1595.0,appropriate,JJ
66520,1595.0,step,NN
66521,1595.0,rate,NN
66522,1595.0,for,IN
66523,1595.0,each,DT
66524,1595.0,day,NN
66525,1595.0,so,RB
66526,1595.0,assigned,VBD
66527,1596.0,compensation,NN
66528,1596.0,for,IN
66529,1596.0,employee,NN
66530,1596.0,required,VBN
66531,1596.0,to,TO
66532,1596.0,stand,VB
66533,1596.0,by,IN
66534,1596.0,on,IN
66535,1596.0,saturday,JJ
66536,1596.0,sunday,NN
66537,1596.0,or,CC
66538,1596.0,holiday,NN
66539,1596.0,defined,VBN
66540,1596.0,in,IN
66541,1596.0,article,NN
66542,1596.0,6.4,CD
66543,1596.0,holidays,NNS
66544,1596.0,and,CC
66545,1596.0,holiday,JJ
66546,1596.0,day,NN
66547,1596.0,pay,VB
66548,1596.0,shall,MD
66549,1596.0,be,VB
66550,1596.0,an,DT
66551,1596.0,amount,NN
66552,1596.0,equivalent,NN
66553,1596.0,to,TO
66554,1596.0,2.3,CD
66555,1596.0,percent,NN
66556,1596.0,of,IN
66557,1596.0,the,DT
66558,1596.0,employee™s,JJ
66559,1596.0,appropriate,JJ
66560,1596.0,step,NN
66561,1596.0,rate,NN
66562,1596.0,for,IN
66563,1596.0,each,DT
66564,1596.0,day,NN
66565,1596.0,so,RB
66566,1596.0,assigned,VBD
66567,1597.0,when,WRB
66568,1597.0,an,DT
66569,1597.0,employee,NN
66570,1597.0,is,VBZ
66571,1597.0,scheduled,VBN
66572,1597.0,for,IN
66573,1597.0,on,IN
66574,1597.0,call/standby,NN
66575,1597.0,then,RB
66576,1597.0,such,JJ
66577,1597.0,compensation,NN
66578,1597.0,will,MD
66579,1597.0,be,VB
66580,1597.0,in,IN
66581,1597.0,addition,NN
66582,1597.0,to,TO
66583,1597.0,the,DT
66584,1597.0,compensation,NN
66585,1597.0,outlined,VBN
66586,1597.0,in,IN
66587,1597.0,the,DT
66588,1597.0,call,NN
66589,1597.0,back,RB
66590,1597.0,pay,NN
66591,1597.0,and,CC
66592,1597.0,off,IN
66593,1597.0,site/remote,JJ
66594,1597.0,access,NN
66595,1597.0,compensation,NN
66596,1597.0,articles,NNS
66597,1598.0,article,NN
66598,1598.0,5.9,CD
66599,1598.0,bilingual,JJ
66600,1598.0,differential,NN
66601,1598.0,whenever,WRB
66602,1598.0,an,DT
66603,1598.0,appointing,VBG
66604,1598.0,authority,NN
66605,1598.0,determines,VBZ
66606,1598.0,that,IN
66607,1598.0,it,PRP
66608,1598.0,is,VBZ
66609,1598.0,necessary,JJ
66610,1598.0,or,CC
66611,1598.0,desirable,JJ
66612,1598.0,that,IN
66613,1598.0,position,NN
66614,1598.0,be,VB
66615,1598.0,filled,VBN
66616,1598.0,by,IN
66617,1598.0,person,NN
66618,1598.0,able,JJ
66619,1598.0,to,TO
66620,1598.0,converse,VB
66621,1598.0,fluently,RB
66622,1598.0,in,IN
66623,1598.0,language,NN
66624,1598.0,other,JJ
66625,1598.0,than,IN
66626,1598.0,english,JJ
66627,1598.0,or,CC
66628,1598.0,write,JJ
66629,1598.0,and,CC
66630,1598.0,interpret,JJ
66631,1598.0,language,NN
66632,1598.0,other,JJ
66633,1598.0,than,IN
66634,1598.0,english,VB
66635,1598.0,the,DT
66636,1598.0,appointing,VBG
66637,1598.0,authority,NN
66638,1598.0,shall,MD
66639,1598.0,transmit,VB
66640,1598.0,to,TO
66641,1598.0,the,DT
66642,1598.0,controller,NN
66643,1598.0,written,VBN
66644,1598.0,statement,NN
66645,1598.0,approving,VBG
66646,1598.0,payment,NN
66647,1598.0,of,IN
66648,1598.0,bilingual,JJ
66649,1598.0,premium,NN
66650,1598.0,provided,VBN
66651,1598.0,by,IN
66652,1598.0,this,DT
66653,1598.0,article,NN
66654,1598.0,to,TO
66655,1598.0,the,DT
66656,1598.0,person,NN
66657,1598.0,occupying,VBG
66658,1598.0,such,JJ
66659,1598.0,position,NN
66660,1598.0,and,CC
66661,1598.0,possessing,NN
66662,1598.0,such,JJ
66663,1598.0,bilingual,JJ
66664,1598.0,skill,NN
66665,1599.0,after,IN
66666,1599.0,authorizing,VBG
66667,1599.0,payment,NN
66668,1599.0,of,IN
66669,1599.0,bilingual,JJ
66670,1599.0,premium,NN
66671,1599.0,the,DT
66672,1599.0,appointing,VBG
66673,1599.0,authority,NN
66674,1599.0,shall,MD
66675,1599.0,certify,VB
66676,1599.0,to,TO
66677,1599.0,the,DT
66678,1599.0,controller,NN
66679,1599.0,the,DT
66680,1599.0,name,NN
66681,1599.0,of,IN
66682,1599.0,an,DT
66683,1599.0,employee,NN
66684,1599.0,eligible,NN
66685,1599.0,for,IN
66686,1599.0,bilingual,JJ
66687,1599.0,premium,NN
66688,1599.0,and,CC
66689,1599.0,the,DT
66690,1599.0,personnel,NNS
66691,1599.0,department,NN
66692,1599.0,shall,MD
66693,1599.0,certify,VB
66694,1599.0,to,TO
66695,1599.0,the,DT
66696,1599.0,controller,NN
66697,1599.0,that,IN
66698,1599.0,the,DT
66699,1599.0,employee,NN
66700,1599.0,ha,NN
66701,1599.0,qualified,VBN
66702,1599.0,under,IN
66703,1599.0,it,PRP
66704,1599.0,standard,NN
66705,1599.0,of,IN
66706,1599.0,fluency,NN
66707,1599.0,and,CC
66708,1599.0,proficiency,NN
66709,1599.0,for,IN
66710,1599.0,said,VBD
66711,1599.0,language,NN
66712,1600.0,persons,NNS
66713,1600.0,certified,VBD
66714,1600.0,being,VBG
66715,1600.0,qualified,VBN
66716,1600.0,by,IN
66717,1600.0,the,DT
66718,1600.0,personnel,NNS
66719,1600.0,department,NN
66720,1600.0,shall,MD
66721,1600.0,receive,VB
66722,1600.0,bilingual,JJ
66723,1600.0,premium,NN
66724,1600.0,of,IN
66725,1600.0,one,CD
66726,1600.0,premium,JJ
66727,1600.0,level,NN
66728,1600.0,rate,NN
66729,1600.0,2.75,CD
66730,1600.0,%,NN
66731,1600.0,for,IN
66732,1600.0,duty,NN
66733,1600.0,requiring,VBG
66734,1600.0,that,IN
66735,1600.0,they,PRP
66736,1600.0,converse,VBP
66737,1600.0,fluently,RB
66738,1600.0,in,IN
66739,1600.0,language,NN
66740,1600.0,other,JJ
66741,1600.0,than,IN
66742,1600.0,english,JJ
66743,1600.0,or,CC
66744,1600.0,of,IN
66745,1600.0,two,CD
66746,1600.0,premium,JJ
66747,1600.0,level,NN
66748,1600.0,rate,NN
66749,1600.0,5.5,CD
66750,1600.0,%,NN
66751,1600.0,for,IN
66752,1600.0,duty,NN
66753,1600.0,requiring,VBG
66754,1600.0,that,IN
66755,1600.0,they,PRP
66756,1600.0,interpret,VBP
66757,1600.0,language,NN
66758,1600.0,other,JJ
66759,1600.0,than,IN
66760,1600.0,english,JJ
66761,1600.0,in,IN
66762,1600.0,addition,NN
66763,1600.0,to,TO
66764,1600.0,conversing,VBG
66765,1600.0,fluently,RB
66766,1600.0,in,IN
66767,1600.0,that,DT
66768,1600.0,other,JJ
66769,1600.0,language,NN
66770,1601.0,the,DT
66771,1601.0,bilingual,JJ
66772,1601.0,differential,JJ
66773,1601.0,payment,NN
66774,1601.0,is,VBZ
66775,1601.0,pensionable,JJ
66776,1601.0,when,WRB
66777,1601.0,regularly,RB
66778,1601.0,assigned,VBD
66779,1602.0,compensation,NN
66780,1602.0,provided,VBD
66781,1602.0,for,IN
66782,1602.0,in,IN
66783,1602.0,this,DT
66784,1602.0,article,NN
66785,1602.0,shall,MD
66786,1602.0,be,VB
66787,1602.0,retroactive,JJ
66788,1602.0,to,TO
66789,1602.0,the,DT
66790,1602.0,employee™s,NN
66791,1602.0,first,RB
66792,1602.0,day,NN
66793,1602.0,in,IN
66794,1602.0,bilingual,JJ
66795,1602.0,position,NN
66796,1603.0,34,CD
66797,1603.0,article,NN
66798,1603.0,5.10,CD
66799,1603.0,salaries,VBZ
66800,1603.0,the,DT
66801,1603.0,party,NN
66802,1603.0,to,TO
66803,1603.0,this,DT
66804,1603.0,mou,NN
66805,1603.0,jointly,RB
66806,1603.0,recommend,VBP
66807,1603.0,to,TO
66808,1603.0,the,DT
66809,1603.0,city,NN
66810,1603.0,council,NN
66811,1603.0,approval,NN
66812,1603.0,of,IN
66813,1603.0,the,DT
66814,1603.0,salary,JJ
66815,1603.0,set,NN
66816,1603.0,forth,NN
66817,1603.0,in,IN
66818,1603.0,the,DT
66819,1603.0,attached,JJ
66820,1603.0,salary,NN
66821,1603.0,appendices,NNS
66822,1604.0,these,DT
66823,1604.0,appendix,VBP
66824,1604.0,shall,MD
66825,1604.0,incorporate,VB
66826,1604.0,the,DT
66827,1604.0,agreement,NN
66828,1604.0,of,IN
66829,1604.0,the,DT
66830,1604.0,party,NN
66831,1604.0,that,WDT
66832,1604.0,effective,JJ
66833,1604.0,december,NN
66834,1604.0,13,CD
66835,1604.0,2015,CD
66836,1604.0,employee,NN
66837,1604.0,will,MD
66838,1604.0,be,VB
66839,1604.0,subject,JJ
66840,1604.0,to,TO
66841,1604.0,new,JJ
66842,1604.0,salary,JJ
66843,1604.0,step,NN
66844,1604.0,structure,NN
66845,1604.0,and,CC
66846,1604.0,that,IN
66847,1604.0,effective,JJ
66848,1604.0,june,NN
66849,1604.0,26,CD
66850,1604.0,2016,CD
66851,1604.0,employee,NN
66852,1604.0,covered,VBN
66853,1604.0,by,IN
66854,1604.0,this,DT
66855,1604.0,mou,NN
66856,1604.0,shall,MD
66857,1604.0,receive,VB
66858,1604.0,two,CD
66859,1604.0,percent,NN
66860,1604.0,%,NN
66861,1604.0,salary,JJ
66862,1604.0,increase,NN
66863,1605.0,salary,JJ
66864,1605.0,steps,NNS
66865,1605.0,effective,JJ
66866,1605.0,december,VBP
66867,1605.0,13,CD
66868,1605.0,2015,CD
66869,1605.0,notwithstanding,VBG
66870,1605.0,laac,JJ
66871,1605.0,section,NN
66872,1605.0,4.92,CD
66873,1605.0,new,JJ
66874,1605.0,12-step,JJ
66875,1605.0,salary,JJ
66876,1605.0,structure,NN
66877,1605.0,will,MD
66878,1605.0,be,VB
66879,1605.0,established,VBN
66880,1605.0,follows,VBZ
66881,1605.0,three,CD
66882,1605.0,additional,JJ
66883,1605.0,salary,JJ
66884,1605.0,step,NN
66885,1605.0,will,MD
66886,1605.0,be,VB
66887,1605.0,added,VBN
66888,1605.0,to,TO
66889,1605.0,the,DT
66890,1605.0,lower,JJR
66891,1605.0,end,NN
66892,1605.0,of,IN
66893,1605.0,each,DT
66894,1605.0,salary,JJ
66895,1605.0,range,NN
66896,1605.0,steps,NNS
66897,1605.0,and,CC
66898,1605.0,these,DT
66899,1605.0,new,JJ
66900,1605.0,step,NN
66901,1605.0,shall,MD
66902,1605.0,be,VB
66903,1605.0,separated,VBN
66904,1605.0,by,IN
66905,1605.0,one,CD
66906,1605.0,premium,NN
66907,1605.0,level,NN
66908,1606.0,employees,NNS
66909,1606.0,hired,VBD
66910,1606.0,into,IN
66911,1606.0,trainee-level,JJ
66912,1606.0,position,NN
66913,1606.0,shall,MD
66914,1606.0,be,VB
66915,1606.0,hired,VBN
66916,1606.0,at,IN
66917,1606.0,step,NN
66918,1606.0,and,CC
66919,1606.0,shall,MD
66920,1606.0,remain,VB
66921,1606.0,on,IN
66922,1606.0,step,NN
66923,1606.0,for,IN
66924,1606.0,the,DT
66925,1606.0,duration,NN
66926,1606.0,of,IN
66927,1606.0,twelve,$
66928,1606.0,12,CD
66929,1606.0,month,NN
66930,1606.0,probationary,JJ
66931,1606.0,period,NN
66932,1607.0,trainee-level,JJ
66933,1607.0,position,NN
66934,1607.0,hourly,NN
66935,1607.0,wage,NN
66936,1607.0,will,MD
66937,1607.0,begin,VB
66938,1607.0,one,CD
66939,1607.0,premium,NN
66940,1607.0,level,NN
66941,1607.0,below,IN
66942,1607.0,the,DT
66943,1607.0,entry,NN
66944,1607.0,level,NN
66945,1607.0,of,IN
66946,1607.0,the,DT
66947,1607.0,targeted,VBN
66948,1607.0,civil,JJ
66949,1607.0,service,NN
66950,1607.0,classification,NN
66951,1607.0,which,WDT
66952,1607.0,will,MD
66953,1607.0,not,RB
66954,1607.0,be,VB
66955,1607.0,below,IN
66956,1607.0,fifteen,JJ
66957,1607.0,$,$
66958,1607.0,15.00,CD
66959,1607.0,per,IN
66960,1607.0,hour,NN
66961,1608.0,employees,NNS
66962,1608.0,hired,VBD
66963,1608.0,into,IN
66964,1608.0,non-trainee,JJ
66965,1608.0,position,NN
66966,1608.0,shall,MD
66967,1608.0,be,VB
66968,1608.0,hired,VBN
66969,1608.0,at,IN
66970,1608.0,step,NN
66971,1608.0,or,CC
66972,1608.0,appropriate,VB
66973,1608.0,higher,JJR
66974,1608.0,step,NN
66975,1608.0,in,IN
66976,1608.0,accordance,NN
66977,1608.0,with,IN
66978,1608.0,applicable,JJ
66979,1608.0,mou,JJ
66980,1608.0,provision,NN
66981,1608.0,or,CC
66982,1608.0,laac,JJ
66983,1608.0,section,NN
66984,1608.0,4.90,CD
66985,1608.0,c.,NN
66986,1608.0,employees,NNS
66987,1608.0,shall,MD
66988,1608.0,remain,VB
66989,1608.0,on,IN
66990,1608.0,steps,NNS
66991,1608.0,and,CC
66992,1608.0,for,IN
66993,1608.0,nine,CD
66994,1608.0,month,NN
66995,1608.0,each,DT
66996,1609.0,current,JJ
66997,1609.0,steps,NNS
66998,1609.0,through,IN
66999,1609.0,will,MD
67000,1609.0,be,VB
67001,1609.0,renumbered,VBN
67002,1609.0,steps,NNS
67003,1609.0,through,IN
67004,1609.0,these,DT
67005,1609.0,step,NN
67006,1609.0,will,MD
67007,1609.0,be,VB
67008,1609.0,separated,VBN
67009,1609.0,by,IN
67010,1609.0,two,CD
67011,1609.0,premium,JJ
67012,1609.0,level,JJ
67013,1609.0,step,NN
67014,1609.0,will,MD
67015,1609.0,be,VB
67016,1609.0,one,CD
67017,1609.0,premium,JJ
67018,1609.0,level,NN
67019,1609.0,above,IN
67020,1609.0,step,NN
67021,1609.0,employees,NNS
67022,1609.0,shall,MD
67023,1609.0,advance,VB
67024,1609.0,to,TO
67025,1609.0,each,DT
67026,1609.0,subsequent,JJ
67027,1609.0,step,NN
67028,1609.0,after,IN
67029,1609.0,twelve,$
67030,1609.0,12,CD
67031,1609.0,month,NN
67032,1610.0,current,JJ
67033,1610.0,steps,NNS
67034,1610.0,through,IN
67035,1610.0,will,MD
67036,1610.0,be,VB
67037,1610.0,renumbered,VBN
67038,1610.0,steps,NNS
67039,1610.0,through,IN
67040,1610.0,11,CD
67041,1610.0,these,DT
67042,1610.0,step,NN
67043,1610.0,will,MD
67044,1610.0,be,VB
67045,1610.0,separated,VBN
67046,1610.0,by,IN
67047,1610.0,one,CD
67048,1610.0,premium,NN
67049,1610.0,level,NN
67050,1610.0,step,NN
67051,1610.0,will,MD
67052,1610.0,be,VB
67053,1610.0,one,CD
67054,1610.0,premium,JJ
67055,1610.0,level,NN
67056,1610.0,above,IN
67057,1610.0,step,NN
67058,1610.0,employees,NNS
67059,1610.0,shall,MD
67060,1610.0,advance,VB
67061,1610.0,to,TO
67062,1610.0,each,DT
67063,1610.0,subsequent,JJ
67064,1610.0,step,NN
67065,1610.0,after,IN
67066,1610.0,twelve,$
67067,1610.0,12,CD
67068,1610.0,month,NN
67069,1611.0,new,JJ
67070,1611.0,step,NN
67071,1611.0,12,CD
67072,1611.0,will,MD
67073,1611.0,be,VB
67074,1611.0,created,VBN
67075,1611.0,which,WDT
67076,1611.0,will,MD
67077,1611.0,be,VB
67078,1611.0,one,CD
67079,1611.0,premium,JJ
67080,1611.0,level,NN
67081,1611.0,above,IN
67082,1611.0,step,NN
67083,1611.0,11,CD
67084,1611.0,no,DT
67085,1611.0,employee,NN
67086,1611.0,shall,MD
67087,1611.0,be,VB
67088,1611.0,eligible,JJ
67089,1611.0,to,TO
67090,1611.0,move,VB
67091,1611.0,to,TO
67092,1611.0,step,VB
67093,1611.0,12,CD
67094,1611.0,sooner,JJR
67095,1611.0,than,IN
67096,1611.0,january,JJ
67097,1611.0,2018,CD
67098,1611.0,*on,IN
67099,1611.0,the,DT
67100,1611.0,city™s,NN
67101,1611.0,salary,JJ
67102,1611.0,range,NN
67103,1611.0,table,JJ
67104,1611.0,each,DT
67105,1611.0,premium,JJ
67106,1611.0,level,NN
67107,1611.0,is,VBZ
67108,1611.0,equal,JJ
67109,1611.0,to,TO
67110,1611.0,approximately,RB
67111,1611.0,2.75,CD
67112,1611.0,%,NN
67113,1611.0,35,CD
67114,1611.0,salary,JJ
67115,1611.0,adjustments,NNS
67116,1611.0,effective,JJ
67117,1611.0,december,NN
67118,1611.0,13,CD
67119,1611.0,2015,CD
67120,1611.0,salary,JJ
67121,1611.0,anniversary,NN
67122,1611.0,date,NN
67123,1611.0,shall,MD
67124,1611.0,be,VB
67125,1611.0,frozen,JJ
67126,1611.0,and,CC
67127,1611.0,current,JJ
67128,1611.0,employee,NN
67129,1611.0,shall,MD
67130,1611.0,be,VB
67131,1611.0,reassigned,VBN
67132,1611.0,to,TO
67133,1611.0,new,JJ
67134,1611.0,salary,JJ
67135,1611.0,step,NN
67136,1611.0,which,WDT
67137,1611.0,includes,VBZ
67138,1611.0,one,CD
67139,1611.0,step,NN
67140,1611.0,advancement,NN
67141,1611.0,according,VBG
67142,1611.0,to,TO
67143,1611.0,the,DT
67144,1611.0,following,JJ
67145,1611.0,conversion,NN
67146,1611.0,table,JJ
67147,1611.0,5-step,JJ
67148,1611.0,salary,JJ
67149,1611.0,step,NN
67150,1611.0,12-step,JJ
67151,1611.0,salary,JJ
67152,1611.0,step,NN
67153,1611.0,effective,JJ
67154,1611.0,january,NN
67155,1611.0,10,CD
67156,1611.0,2016,CD
67157,1611.0,each,DT
67158,1611.0,employee,NN
67159,1611.0,will,MD
67160,1611.0,advance,VB
67161,1611.0,one,CD
67162,1611.0,step,NN
67163,1611.0,on,IN
67164,1611.0,the,DT
67165,1611.0,salary,JJ
67166,1611.0,range,NN
67167,1611.0,regardless,NN
67168,1611.0,of,IN
67169,1611.0,their,PRP$
67170,1611.0,salary,JJ
67171,1611.0,step,NN
67172,1611.0,effective,JJ
67173,1611.0,june,NN
67174,1611.0,26,CD
67175,1611.0,2016,CD
67176,1611.0,each,DT
67177,1611.0,employee,NN
67178,1611.0,will,MD
67179,1611.0,advance,VB
67180,1611.0,one,CD
67181,1611.0,step,NN
67182,1611.0,on,IN
67183,1611.0,the,DT
